time,vin,clk,v_code,code
4.189000000000000015e-03,6.829704879999999589e-02,1.000000000000000000e+00,7.429130009775171406e-02,7.600000000000000000e+01
4.190000000000000148e-03,3.256558359999999763e-01,1.000000000000000000e+00,3.343108504398826786e-01,3.420000000000000000e+02
4.191000000000000281e-03,6.800903569999999787e-01,1.000000000000000000e+00,6.920821114369501981e-01,7.080000000000000000e+02
4.192000000000000413e-03,9.342496340000000510e-01,1.000000000000000000e+00,9.491691104594330852e-01,9.710000000000000000e+02
4.192999999999999679e-03,9.466164639999999908e-01,0.000000000000000000e+00,9.608993157380254502e-01,9.830000000000000000e+02
4.193999999999999811e-03,7.103049329999999717e-01,1.000000000000000000e+00,7.223851417399804742e-01,7.390000000000000000e+02
4.194999999999999944e-03,3.568945250000000180e-01,1.000000000000000000e+00,3.655913978494623739e-01,3.740000000000000000e+02
4.196000000000000077e-03,8.316598719999999945e-02,1.000000000000000000e+00,8.895405669599218412e-02,9.100000000000000000e+01
4.197000000000000210e-03,4.153278769999999703e-02,1.000000000000000000e+00,4.692082111436950143e-02,4.800000000000000000e+01
4.198000000000000342e-03,2.551765080000000241e-01,1.000000000000000000e+00,2.629521016617790696e-01,2.690000000000000000e+02
4.198999999999999608e-03,6.051392169999999515e-01,0.000000000000000000e+00,6.168132942326490786e-01,6.310000000000000000e+02
4.199999999999999740e-03,8.965598660000000386e-01,0.000000000000000000e+00,9.110459433040077881e-01,9.320000000000000000e+02
4.200999999999999873e-03,9.671739259999999616e-01,1.000000000000000000e+00,9.814271749755620888e-01,1.004000000000000000e+03
4.202000000000000006e-03,7.776631229999999562e-01,1.000000000000000000e+00,7.898338220918865726e-01,8.080000000000000000e+02
4.203000000000000139e-03,4.335480540000000160e-01,1.000000000000000000e+00,4.428152492668621654e-01,4.530000000000000000e+02
4.204000000000000271e-03,1.264337739999999988e-01,1.000000000000000000e+00,1.329423264907135804e-01,1.360000000000000000e+02
4.205000000000000404e-03,2.732310350000000110e-02,1.000000000000000000e+00,3.225806451612903136e-02,3.300000000000000000e+01
4.205999999999999669e-03,1.914013790000000104e-01,0.000000000000000000e+00,1.974584555229716432e-01,2.020000000000000000e+02
4.206999999999999802e-03,5.273089659999999901e-01,0.000000000000000000e+00,5.376344086021505042e-01,5.500000000000000000e+02
4.207999999999999935e-03,8.480107789999999923e-01,1.000000000000000000e+00,8.611925708699902371e-01,8.810000000000000000e+02
4.209000000000000068e-03,9.749383870000000174e-01,1.000000000000000000e+00,9.892473118279569988e-01,1.012000000000000000e+03
4.210000000000000200e-03,8.374178399999999689e-01,1.000000000000000000e+00,8.504398826979472359e-01,8.700000000000000000e+02
4.211000000000000333e-03,5.120212910000000450e-01,1.000000000000000000e+00,5.219941348973606843e-01,5.340000000000000000e+02
4.211999999999999598e-03,1.799312250000000002e-01,0.000000000000000000e+00,1.867057673509286420e-01,1.910000000000000000e+02
4.212999999999999731e-03,2.605711150000000059e-02,0.000000000000000000e+00,3.128054740957966762e-02,3.200000000000000000e+01
4.213999999999999864e-03,1.360768549999999966e-01,1.000000000000000000e+00,1.427174975562072456e-01,1.460000000000000000e+02
4.214999999999999997e-03,4.487308910000000206e-01,1.000000000000000000e+00,4.584555229716519853e-01,4.690000000000000000e+02
4.216000000000000129e-03,7.899318330000000277e-01,1.000000000000000000e+00,8.025415444770283013e-01,8.210000000000000000e+02
4.217000000000000262e-03,9.696972280000000222e-01,1.000000000000000000e+00,9.843597262952101801e-01,1.007000000000000000e+03
4.218000000000000395e-03,8.879327719999999813e-01,1.000000000000000000e+00,9.022482893450635144e-01,9.230000000000000000e+02
4.218999999999999660e-03,5.901653390000000110e-01,0.000000000000000000e+00,6.011730205278592587e-01,6.150000000000000000e+02
4.219999999999999793e-03,2.421933769999999875e-01,0.000000000000000000e+00,2.492668621700879772e-01,2.550000000000000000e+02
4.220999999999999926e-03,3.776947950000000137e-02,1.000000000000000000e+00,4.301075268817204644e-02,4.400000000000000000e+01
4.222000000000000058e-03,9.071793100000000165e-02,1.000000000000000000e+00,9.677419354838709409e-02,9.900000000000000000e+01
4.223000000000000191e-03,3.715567599999999859e-01,1.000000000000000000e+00,3.802541544477028301e-01,3.890000000000000000e+02
4.224000000000000324e-03,7.239134499999999584e-01,1.000000000000000000e+00,7.360703812316715666e-01,7.530000000000000000e+02
4.224999999999999589e-03,9.515939709999999829e-01,0.000000000000000000e+00,9.657869012707722689e-01,9.880000000000000000e+02
4.225999999999999722e-03,9.278246289999999563e-01,0.000000000000000000e+00,9.413489736070381753e-01,9.630000000000000000e+02
4.226999999999999855e-03,6.658403160000000431e-01,1.000000000000000000e+00,6.774193548387096309e-01,6.930000000000000000e+02
4.227999999999999987e-03,3.115152560000000181e-01,1.000000000000000000e+00,3.206256109481915861e-01,3.280000000000000000e+02
4.229000000000000120e-03,6.213947799999999799e-02,1.000000000000000000e+00,6.744868035190615396e-02,6.900000000000000000e+01
4.230000000000000253e-03,5.656670779999999760e-02,1.000000000000000000e+00,6.256109481915933523e-02,6.400000000000000000e+01
4.231000000000000386e-03,2.978998930000000267e-01,1.000000000000000000e+00,3.059628543499511300e-01,3.130000000000000000e+02
4.231999999999999651e-03,6.517634650000000418e-01,0.000000000000000000e+00,6.637341153470185384e-01,6.790000000000000000e+02
4.232999999999999784e-03,9.211243529999999513e-01,0.000000000000000000e+00,9.354838709677418818e-01,9.570000000000000000e+02
4.233999999999999916e-03,9.560010190000000074e-01,1.000000000000000000e+00,9.706744868035190876e-01,9.930000000000000000e+02
4.235000000000000049e-03,7.369739549999999584e-01,1.000000000000000000e+00,7.487781036168132953e-01,7.660000000000000000e+02
4.236000000000000182e-03,3.859985639999999885e-01,1.000000000000000000e+00,3.949169110459432863e-01,4.040000000000000000e+02
4.237000000000000315e-03,9.849976400000000354e-02,1.000000000000000000e+00,1.045943304007820179e-01,1.070000000000000000e+02
4.237999999999999580e-03,3.455837569999999775e-02,0.000000000000000000e+00,4.007820136852394827e-02,4.100000000000000000e+01
4.238999999999999713e-03,2.297772959999999920e-01,0.000000000000000000e+00,2.375366568914956122e-01,2.430000000000000000e+02
